UTM_X,UTM_Y,Cota
422475,4577768,-65
422854,4577768,-65
423232,4577768,-65
423611,4577768,-65
423990,4577768,-65
424368,4577768,-65
424747,4577768,-65
425126,4577768,-65
425504,4577768,-65
425883,4577768,-65
426262,4577768,-65
426640,4577768,-65
427019,4577768,-65
427398,4577768,-65
427777,4577768,-65
428155,4577768,-65
428534,4577768,-65
428913,4577768,-65
429291,4577768,-65
419445,4578055,-65
419824,4578055,-65
420203,4578055,-65
420581,4578055,-65
420960,4578055,-65
421339,4578055,-65
421717,4578055,-65
422096,4578055,-65
422475,4578055,-65
422854,4578055,-65
423232,4578055,-65
423611,4578055,-65
423990,4578055,-65
424368,4578055,-65
424747,4578055,-65
425126,4578055,-65
425504,4578055,-65
425883,4578055,-65
426262,4578055,-65
426640,4578055,-65
427019,4578055,-65
427398,4578055,-65
427777,4578055,-65
428155,4578055,-65
428534,4578055,-65
428913,4578055,-65
429291,4578055,-65
419445,4578341,-65
419824,4578341,-65
420203,4578341,-65
420581,4578341,-65
420960,4578341,-65
421339,4578341,-65
421717,4578341,-65
422096,4578341,-65
422475,4578341,-65
422854,4578341,-65
423232,4578341,-65
423611,4578341,-65
423990,4578341,-65
424368,4578341,-65
424747,4578341,-65
425126,4578341,-65
425504,4578341,-65
425883,4578341,-65
426262,4578341,-65
426640,4578341,-65
427019,4578341,-65
427398,4578341,-65
427777,4578341,-65
428155,4578341,-65
428534,4578341,-65
428913,4578341,-65
429670,4578341,-65
419067,4578627,-65
419445,4578627,-65
419824,4578627,-65
420203,4578627,-65
420581,4578627,-65
420960,4578627,-65
421339,4578627,-65
421717,4578627,-65
422096,4578627,-65
422475,4578627,-65
422854,4578627,-65
423232,4578627,-65
423611,4578627,-65
423990,4578627,-65
424368,4578627,-65
424747,4578627,-65
425126,4578627,-65
425504,4578627,-65
425883,4578627,-65
426262,4578627,-65
426640,4578627,-65
427019,4578627,-65
427398,4578627,-65
427777,4578627,-65
428155,4578627,-65
428534,4578627,-65
429670,4578627,-65
418688,4578914,-65
419067,4578914,-65
419445,4578914,-65
419824,4578914,-65
420203,4578914,-65
420581,4578914,-65
420960,4578914,-65
421339,4578914,-65
421717,4578914,-65
422096,4578914,-65
422475,4578914,-65
422854,4578914,-65
423232,4578914,-65
423611,4578914,-65
423990,4578914,-65
424368,4578914,-65
424747,4578914,-65
425126,4578914,-65
425504,4578914,-65
425883,4578914,-65
426262,4578914,-65
426640,4578914,-65
427019,4578914,-65
427398,4578914,-65
427777,4578914,-65
428155,4578914,-65
430049,4578914,-65
418309,4579200,-65
418688,4579200,-65
419067,4579200,-65
419445,4579200,-65
419824,4579200,-65
420203,4579200,-65
420581,4579200,-65
420960,4579200,-65
421339,4579200,-65
421717,4579200,-65
422854,4579200,-65
423232,4579200,-65
423611,4579200,-65
423990,4579200,-65
424368,4579200,-65
424747,4579200,-65
425126,4579200,-65
425504,4579200,-65
425883,4579200,-65
426262,4579200,-65
426640,4579200,-65
427019,4579200,-65
427398,4579200,-65
427777,4579200,-65
430049,4579200,-65
430427,4579200,-65
418309,4579486,-65
418688,4579486,-65
419067,4579486,-65
419445,4579486,-65
419824,4579486,-65
420203,4579486,-65
420581,4579486,-65
420960,4579486,-65
421339,4579486,-65
423232,4579486,-65
423611,4579486,-65
423990,4579486,-65
424747,4579486,-65
425126,4579486,-65
425504,4579486,-65
425883,4579486,-65
426262,4579486,-65
426640,4579486,-65
427019,4579486,-65
427398,4579486,-65
427777,4579486,-65
430427,4579486,-65
418309,4579773,-65
418688,4579773,-65
419067,4579773,-65
419445,4579773,-65
419824,4579773,-65
420203,4579773,-65
420581,4579773,-65
420960,4579773,-65
421339,4579773,-65
421717,4579773,-65
425126,4579773,-65
425504,4579773,-65
425883,4579773,-65
426262,4579773,-65
426640,4579773,-65
427019,4579773,-65
427398,4579773,-65
427777,4579773,-65
430427,4579773,-65
430806,4579773,-65
417931,4580059,-65
418309,4580059,-65
418688,4580059,-65
419067,4580059,-65
419445,4580059,-65
419824,4580059,-65
420203,4580059,-65
420581,4580059,-65
420960,4580059,-65
421339,4580059,-65
425504,4580059,-65
425883,4580059,-65
426262,4580059,-65
426640,4580059,-65
427019,4580059,-65
430806,4580059,-65
417931,4580345,-65
418309,4580345,-65
418688,4580345,-65
419067,4580345,-65
419445,4580345,-65
419824,4580345,-65
420203,4580345,-65
420581,4580345,-65
420960,4580345,-65
425883,4580345,-65
426262,4580345,-65
426640,4580345,-65
427019,4580345,-65
417931,4580632,-65
418309,4580632,-65
418688,4580632,-65
419067,4580632,-65
419445,4580632,-65
419824,4580632,-65
420203,4580632,-65
420581,4580632,-65
420960,4580632,-65
426262,4580632,-65
426640,4580632,-65
417931,4580918,-65
418309,4580918,-65
418688,4580918,-65
419067,4580918,-65
419445,4580918,-65
419824,4580918,-65
420203,4580918,-65
420581,4580918,-65
420960,4580918,-65
417931,4581204,-65
418309,4581204,-65
418688,4581204,-65
419067,4581204,-65
419445,4581204,-65
419824,4581204,-65
420203,4581204,-65
420581,4581204,-65
420960,4581204,-65
417552,4581491,-65
417931,4581491,-65
418309,4581491,-65
418688,4581491,-65
419067,4581491,-65
419445,4581491,-65
419824,4581491,-65
417552,4581777,-65
417931,4581777,-65
418309,4581777,-65
418688,4581777,-65
419067,4581777,-65
419445,4581777,-65
419824,4581777,-65
417931,4582063,-65
418309,4582063,-65
418688,4582063,-65
419067,4582063,-65
419445,4582063,-65
419824,4582063,-65
418688,4582350,-65
419067,4582350,-65
419445,4582350,-65
414144,4568606,-70
413386,4568892,-70
413765,4568892,-70
414144,4568892,-70
413765,4569178,-70
414144,4569178,-70
413765,4569465,-70
414144,4569465,-70
414144,4569751,-70
414522,4569751,-70
414144,4570037,-70
414522,4570037,-70
414901,4570037,-70
415280,4570037,-70
414522,4570324,-70
414901,4570324,-70
415280,4570324,-70
414901,4570610,-70
415280,4570610,-70
414901,4570896,-70
415280,4570896,-70
415658,4570896,-70
415280,4571183,-70
415658,4571183,-70
416037,4571183,-70
419445,4571183,-70
419824,4571183,-70
415658,4571469,-70
416037,4571469,-70
416416,4571469,-70
419067,4571469,-70
419445,4571469,-70
419824,4571469,-70
420203,4571469,-70
415658,4571755,-70
416037,4571755,-70
416416,4571755,-70
418688,4571755,-70
419067,4571755,-70
419445,4571755,-70
419824,4571755,-70
420203,4571755,-70
420581,4571755,-70
416037,4572042,-70
416416,4572042,-70
416794,4572042,-70
418688,4572042,-70
419067,4572042,-70
419445,4572042,-70
419824,4572042,-70
420203,4572042,-70
420581,4572042,-70
416037,4572328,-70
416416,4572328,-70
416794,4572328,-70
417173,4572328,-70
417552,4572328,-70
417931,4572328,-70
418309,4572328,-70
418688,4572328,-70
419067,4572328,-70
419445,4572328,-70
419824,4572328,-70
420203,4572328,-70
420581,4572328,-70
420960,4572328,-70
421339,4572328,-70
416416,4572614,-70
416794,4572614,-70
417173,4572614,-70
417552,4572614,-70
417931,4572614,-70
418309,4572614,-70
418688,4572614,-70
419067,4572614,-70
419445,4572614,-70
419824,4572614,-70
420203,4572614,-70
420581,4572614,-70
420960,4572614,-70
421339,4572614,-70
421717,4572614,-70
422096,4572614,-70
416794,4572901,-70
417173,4572901,-70
417552,4572901,-70
417931,4572901,-70
418309,4572901,-70
418688,4572901,-70
419067,4572901,-70
419445,4572901,-70
419824,4572901,-70
420203,4572901,-70
420581,4572901,-70
420960,4572901,-70
421339,4572901,-70
421717,4572901,-70
422096,4572901,-70
422475,4572901,-70
416794,4573187,-70
417173,4573187,-70
417552,4573187,-70
417931,4573187,-70
418309,4573187,-70
418688,4573187,-70
419067,4573187,-70
419445,4573187,-70
419824,4573187,-70
420203,4573187,-70
420581,4573187,-70
420960,4573187,-70
421339,4573187,-70
421717,4573187,-70
422096,4573187,-70
422475,4573187,-70
417173,4573473,-70
417552,4573473,-70
417931,4573473,-70
418309,4573473,-70
418688,4573473,-70
419067,4573473,-70
419445,4573473,-70
419824,4573473,-70
420203,4573473,-70
420581,4573473,-70
420960,4573473,-70
421339,4573473,-70
421717,4573473,-70
422096,4573473,-70
422475,4573473,-70
417173,4573760,-70
417552,4573760,-70
417931,4573760,-70
418309,4573760,-70
418688,4573760,-70
419067,4573760,-70
419445,4573760,-70
419824,4573760,-70
420203,4573760,-70
420581,4573760,-70
420960,4573760,-70
421339,4573760,-70
421717,4573760,-70
422096,4573760,-70
422475,4573760,-70
417173,4574046,-70
417552,4574046,-70
417931,4574046,-70
418309,4574046,-70
418688,4574046,-70
419067,4574046,-70
419445,4574046,-70
419824,4574046,-70
420203,4574046,-70
420581,4574046,-70
420960,4574046,-70
421339,4574046,-70
421717,4574046,-70
417173,4574332,-70
417552,4574332,-70
417931,4574332,-70
418309,4574332,-70
418688,4574332,-70
419067,4574332,-70
419445,4574332,-70
419824,4574332,-70
420203,4574332,-70
418688,4574619,-70
419067,4574619,-70
419445,4574619,-70
419824,4574619,-70
420203,4574619,-70
423232,4574619,-70
423611,4574619,-70
419067,4574905,-70
419445,4574905,-70
419824,4574905,-70
420203,4574905,-70
423232,4574905,-70
423611,4574905,-70
423990,4574905,-70
419445,4575191,-70
419824,4575191,-70
420203,4575191,-70
422854,4575191,-70
423232,4575191,-70
423611,4575191,-70
423990,4575191,-70
424368,4575191,-70
424747,4575191,-70
425126,4575191,-70
425504,4575191,-70
425883,4575191,-70
426262,4575191,-70
419824,4575478,-70
420203,4575478,-70
422854,4575478,-70
423232,4575478,-70
423611,4575478,-70
423990,4575478,-70
424368,4575478,-70
424747,4575478,-70
425126,4575478,-70
425504,4575478,-70
425883,4575478,-70
426262,4575478,-70
419824,4575764,-70
420203,4575764,-70
422096,4575764,-70
422475,4575764,-70
422854,4575764,-70
423232,4575764,-70
423611,4575764,-70
423990,4575764,-70
424368,4575764,-70
424747,4575764,-70
425126,4575764,-70
425504,4575764,-70
425883,4575764,-70
426262,4575764,-70
420203,4576050,-70
420581,4576050,-70
420960,4576050,-70
421339,4576050,-70
421717,4576050,-70
422096,4576050,-70
422475,4576050,-70
422854,4576050,-70
423232,4576050,-70
423611,4576050,-70
423990,4576050,-70
424368,4576050,-70
424747,4576050,-70
425126,4576050,-70
425504,4576050,-70
425883,4576050,-70
426262,4576050,-70
420203,4576337,-70
420581,4576337,-70
420960,4576337,-70
421339,4576337,-70
421717,4576337,-70
422096,4576337,-70
422475,4576337,-70
422854,4576337,-70
423232,4576337,-70
423611,4576337,-70
423990,4576337,-70
424368,4576337,-70
424747,4576337,-70
425126,4576337,-70
425504,4576337,-70
425883,4576337,-70
426262,4576337,-70
420203,4576623,-70
420581,4576623,-70
420960,4576623,-70
421339,4576623,-70
421717,4576623,-70
422096,4576623,-70
422475,4576623,-70
422854,4576623,-70
423232,4576623,-70
423611,4576623,-70
423990,4576623,-70
424368,4576623,-70
424747,4576623,-70
425126,4576623,-70
425504,4576623,-70
425883,4576623,-70
420203,4576909,-70
420581,4576909,-70
420960,4576909,-70
421339,4576909,-70
421717,4576909,-70
422096,4576909,-70
422475,4576909,-70
422854,4576909,-70
423232,4576909,-70
423611,4576909,-70
423990,4576909,-70
424368,4576909,-70
424747,4576909,-70
425126,4576909,-70
425504,4576909,-70
425883,4576909,-70
420203,4577196,-70
420581,4577196,-70
420960,4577196,-70
421339,4577196,-70
421717,4577196,-70
422096,4577196,-70
422475,4577196,-70
422854,4577196,-70
423232,4577196,-70
423611,4577196,-70
423990,4577196,-70
424368,4577196,-70
424747,4577196,-70
425126,4577196,-70
425504,4577196,-70
425883,4577196,-70
426262,4577196,-70
420203,4577482,-70
420581,4577482,-70
420960,4577482,-70
421339,4577482,-70
421717,4577482,-70
422096,4577482,-70
422475,4577482,-70
422854,4577482,-70
423232,4577482,-70
423611,4577482,-70
423990,4577482,-70
424368,4577482,-70
424747,4577482,-70
425126,4577482,-70
425504,4577482,-70
425883,4577482,-70
426262,4577482,-70
426640,4577482,-70
419824,4577768,-70
420203,4577768,-70
420581,4577768,-70
420960,4577768,-70
421339,4577768,-70
421717,4577768,-70
422096,4577768,-70
422475,4577768,-70
422854,4577768,-70
423232,4577768,-70
423611,4577768,-70
423990,4577768,-70
424368,4577768,-70
424747,4577768,-70
425126,4577768,-70
425504,4577768,-70
425883,4577768,-70
426262,4577768,-70
426640,4577768,-70
427019,4577768,-70
427398,4577768,-70
427777,4577768,-70
428155,4577768,-70
428534,4577768,-70
428913,4577768,-70
429291,4577768,-70
419445,4578055,-70
419824,4578055,-70
420203,4578055,-70
420581,4578055,-70
420960,4578055,-70
421339,4578055,-70
421717,4578055,-70
422096,4578055,-70
422475,4578055,-70
422854,4578055,-70
423232,4578055,-70
423611,4578055,-70
423990,4578055,-70
424368,4578055,-70
424747,4578055,-70
425126,4578055,-70
425504,4578055,-70
425883,4578055,-70
426262,4578055,-70
426640,4578055,-70
427019,4578055,-70
427398,4578055,-70
427777,4578055,-70
428155,4578055,-70
428534,4578055,-70
428913,4578055,-70
429291,4578055,-70
419445,4578341,-70
419824,4578341,-70
420203,4578341,-70
420581,4578341,-70
420960,4578341,-70
421339,4578341,-70
421717,4578341,-70
422096,4578341,-70
422475,4578341,-70
422854,4578341,-70
423232,4578341,-70
423611,4578341,-70
423990,4578341,-70
424368,4578341,-70
424747,4578341,-70
425126,4578341,-70
425504,4578341,-70
425883,4578341,-70
426262,4578341,-70
426640,4578341,-70
427019,4578341,-70
427398,4578341,-70
427777,4578341,-70
428155,4578341,-70
428534,4578341,-70
428913,4578341,-70
429670,4578341,-70
419067,4578627,-70
419445,4578627,-70
419824,4578627,-70
420203,4578627,-70
420581,4578627,-70
420960,4578627,-70
421339,4578627,-70
421717,4578627,-70
422096,4578627,-70
422475,4578627,-70
422854,4578627,-70
423232,4578627,-70
423611,4578627,-70
423990,4578627,-70
424368,4578627,-70
424747,4578627,-70
425126,4578627,-70
425504,4578627,-70
425883,4578627,-70
426262,4578627,-70
426640,4578627,-70
427019,4578627,-70
427398,4578627,-70
427777,4578627,-70
428155,4578627,-70
428534,4578627,-70
429670,4578627,-70
418688,4578914,-70
419067,4578914,-70
419445,4578914,-70
419824,4578914,-70
420203,4578914,-70
420581,4578914,-70
420960,4578914,-70
421339,4578914,-70
421717,4578914,-70
422096,4578914,-70
422475,4578914,-70
422854,4578914,-70
423232,4578914,-70
423611,4578914,-70
423990,4578914,-70
424368,4578914,-70
424747,4578914,-70
425126,4578914,-70
425504,4578914,-70
425883,4578914,-70
426262,4578914,-70
426640,4578914,-70
427019,4578914,-70
427398,4578914,-70
427777,4578914,-70
428155,4578914,-70
430049,4578914,-70
418309,4579200,-70
418688,4579200,-70
419067,4579200,-70
419445,4579200,-70
419824,4579200,-70
420203,4579200,-70
420581,4579200,-70
420960,4579200,-70
421339,4579200,-70
421717,4579200,-70
422854,4579200,-70
423232,4579200,-70
423611,4579200,-70
423990,4579200,-70
424368,4579200,-70
424747,4579200,-70
425126,4579200,-70
425504,4579200,-70
425883,4579200,-70
426262,4579200,-70
426640,4579200,-70
427019,4579200,-70
427398,4579200,-70
427777,4579200,-70
430049,4579200,-70
430427,4579200,-70
418309,4579486,-70
418688,4579486,-70
419067,4579486,-70
419445,4579486,-70
419824,4579486,-70
420203,4579486,-70
420581,4579486,-70
420960,4579486,-70
421339,4579486,-70
423232,4579486,-70
423611,4579486,-70
423990,4579486,-70
424747,4579486,-70
425126,4579486,-70
425504,4579486,-70
425883,4579486,-70
426262,4579486,-70
426640,4579486,-70
427019,4579486,-70
427398,4579486,-70
427777,4579486,-70
430427,4579486,-70
418309,4579773,-70
418688,4579773,-70
419067,4579773,-70
419445,4579773,-70
419824,4579773,-70
420203,4579773,-70
420581,4579773,-70
420960,4579773,-70
421339,4579773,-70
421717,4579773,-70
425126,4579773,-70
425504,4579773,-70
425883,4579773,-70
426262,4579773,-70
426640,4579773,-70
427019,4579773,-70
427398,4579773,-70
427777,4579773,-70
430427,4579773,-70
430806,4579773,-70
417931,4580059,-70
418309,4580059,-70
418688,4580059,-70
419067,4580059,-70
419445,4580059,-70
419824,4580059,-70
420203,4580059,-70
420581,4580059,-70
420960,4580059,-70
421339,4580059,-70
425504,4580059,-70
425883,4580059,-70
426262,4580059,-70
426640,4580059,-70
427019,4580059,-70
430806,4580059,-70
417931,4580345,-70
418309,4580345,-70
418688,4580345,-70
419067,4580345,-70
419445,4580345,-70
419824,4580345,-70
420203,4580345,-70
420581,4580345,-70
420960,4580345,-70
425883,4580345,-70
426262,4580345,-70
426640,4580345,-70
427019,4580345,-70
417931,4580632,-70
418309,4580632,-70
418688,4580632,-70
419067,4580632,-70
419445,4580632,-70
419824,4580632,-70
420203,4580632,-70
420581,4580632,-70
420960,4580632,-70
426262,4580632,-70
426640,4580632,-70
417931,4580918,-70
418309,4580918,-70
418688,4580918,-70
419067,4580918,-70
419445,4580918,-70
419824,4580918,-70
420203,4580918,-70
420581,4580918,-70
420960,4580918,-70
417931,4581204,-70
418309,4581204,-70
418688,4581204,-70
419067,4581204,-70
419445,4581204,-70
419824,4581204,-70
420203,4581204,-70
420581,4581204,-70
420960,4581204,-70
417552,4581491,-70
417931,4581491,-70
418309,4581491,-70
418688,4581491,-70
419067,4581491,-70
419445,4581491,-70
419824,4581491,-70
417552,4581777,-70
417931,4581777,-70
418309,4581777,-70
418688,4581777,-70
419067,4581777,-70
419445,4581777,-70
419824,4581777,-70
417931,4582063,-70
418309,4582063,-70
418688,4582063,-70
419067,4582063,-70
419445,4582063,-70
419824,4582063,-70
418688,4582350,-70
419067,4582350,-70
419445,4582350,-70
414144,4568606,-75
413386,4568892,-75
413765,4568892,-75
414144,4568892,-75
413765,4569178,-75
414144,4569178,-75
413765,4569465,-75
414144,4569465,-75
414144,4569751,-75
414522,4569751,-75
414144,4570037,-75
414522,4570037,-75
414901,4570037,-75
415280,4570037,-75
414522,4570324,-75
414901,4570324,-75
415280,4570324,-75
414901,4570610,-75
415280,4570610,-75
414901,4570896,-75
415280,4570896,-75
415658,4570896,-75
415280,4571183,-75
415658,4571183,-75
416037,4571183,-75
419445,4571183,-75
419824,4571183,-75
415658,4571469,-75
416037,4571469,-75
416416,4571469,-75
419067,4571469,-75
419445,4571469,-75
419824,4571469,-75
420203,4571469,-75
415658,4571755,-75
416037,4571755,-75
416416,4571755,-75
418688,4571755,-75
419067,4571755,-75
419445,4571755,-75
419824,4571755,-75
420203,4571755,-75
420581,4571755,-75
416037,4572042,-75
416416,4572042,-75
416794,4572042,-75
418688,4572042,-75
419067,4572042,-75
419445,4572042,-75
419824,4572042,-75
420203,4572042,-75
420581,4572042,-75
416037,4572328,-75
416416,4572328,-75
416794,4572328,-75
417173,4572328,-75
417552,4572328,-75
417931,4572328,-75
418309,4572328,-75
418688,4572328,-75
419067,4572328,-75
419445,4572328,-75
419824,4572328,-75
420203,4572328,-75
420581,4572328,-75
420960,4572328,-75
421339,4572328,-75
416416,4572614,-75
416794,4572614,-75
417173,4572614,-75
417552,4572614,-75
417931,4572614,-75
418309,4572614,-75
418688,4572614,-75
419067,4572614,-75
419445,4572614,-75
419824,4572614,-75
420203,4572614,-75
420581,4572614,-75
420960,4572614,-75
421339,4572614,-75
421717,4572614,-75
422096,4572614,-75
416794,4572901,-75
417173,4572901,-75
417552,4572901,-75
417931,4572901,-75
418309,4572901,-75
418688,4572901,-75
419067,4572901,-75
419445,4572901,-75
419824,4572901,-75
420203,4572901,-75
420581,4572901,-75
420960,4572901,-75
421339,4572901,-75
421717,4572901,-75
422096,4572901,-75
422475,4572901,-75
416794,4573187,-75
417173,4573187,-75
417552,4573187,-75
417931,4573187,-75
418309,4573187,-75
418688,4573187,-75
419067,4573187,-75
419445,4573187,-75
419824,4573187,-75
420203,4573187,-75
420581,4573187,-75
420960,4573187,-75
421339,4573187,-75
421717,4573187,-75
422096,4573187,-75
422475,4573187,-75
417173,4573473,-75
417552,4573473,-75
417931,4573473,-75
418309,4573473,-75
418688,4573473,-75
419067,4573473,-75
419445,4573473,-75
419824,4573473,-75
420203,4573473,-75
420581,4573473,-75
420960,4573473,-75
421339,4573473,-75
421717,4573473,-75
422096,4573473,-75
422475,4573473,-75
417173,4573760,-75
417552,4573760,-75
417931,4573760,-75
418309,4573760,-75
418688,4573760,-75
419067,4573760,-75
419445,4573760,-75
419824,4573760,-75
420203,4573760,-75
420581,4573760,-75
420960,4573760,-75
421339,4573760,-75
421717,4573760,-75
422096,4573760,-75
422475,4573760,-75
417173,4574046,-75
417552,4574046,-75
417931,4574046,-75
418309,4574046,-75
418688,4574046,-75
419067,4574046,-75
419445,4574046,-75
419824,4574046,-75
420203,4574046,-75
420581,4574046,-75
420960,4574046,-75
421339,4574046,-75
421717,4574046,-75
422096,4574046,-75
422475,4574046,-75
417173,4574332,-75
417552,4574332,-75
417931,4574332,-75
418309,4574332,-75
418688,4574332,-75
419067,4574332,-75
419445,4574332,-75
419824,4574332,-75
420203,4574332,-75
420581,4574332,-75
420960,4574332,-75
421339,4574332,-75
421717,4574332,-75
422096,4574332,-75
422475,4574332,-75
422854,4574332,-75
425504,4574332,-75
425883,4574332,-75
418688,4574619,-75
419067,4574619,-75
419445,4574619,-75
419824,4574619,-75
420203,4574619,-75
420581,4574619,-75
420960,4574619,-75
421339,4574619,-75
421717,4574619,-75
422096,4574619,-75
422475,4574619,-75
422854,4574619,-75
423232,4574619,-75
423611,4574619,-75
423990,4574619,-75
424368,4574619,-75
424747,4574619,-75
425126,4574619,-75
425504,4574619,-75
425883,4574619,-75
419067,4574905,-75
419445,4574905,-75
419824,4574905,-75
420203,4574905,-75
420581,4574905,-75
420960,4574905,-75
421339,4574905,-75
421717,4574905,-75
422096,4574905,-75
422475,4574905,-75
422854,4574905,-75
423232,4574905,-75
423611,4574905,-75
423990,4574905,-75
424368,4574905,-75
424747,4574905,-75
425126,4574905,-75
425504,4574905,-75
425883,4574905,-75
426262,4574905,-75
419445,4575191,-75
419824,4575191,-75
420203,4575191,-75
420581,4575191,-75
420960,4575191,-75
421339,4575191,-75
421717,4575191,-75
422096,4575191,-75
422475,4575191,-75
422854,4575191,-75
423232,4575191,-75
423611,4575191,-75
423990,4575191,-75
424368,4575191,-75
424747,4575191,-75
425126,4575191,-75
425504,4575191,-75
425883,4575191,-75
426262,4575191,-75
419824,4575478,-75
420203,4575478,-75
420581,4575478,-75
420960,4575478,-75
421339,4575478,-75
421717,4575478,-75
422096,4575478,-75
422475,4575478,-75
422854,4575478,-75
423232,4575478,-75
423611,4575478,-75
423990,4575478,-75
424368,4575478,-75
424747,4575478,-75
425126,4575478,-75
425504,4575478,-75
425883,4575478,-75
426262,4575478,-75
419824,4575764,-75
420203,4575764,-75
420581,4575764,-75
420960,4575764,-75
421339,4575764,-75
421717,4575764,-75
422096,4575764,-75
422475,4575764,-75
422854,4575764,-75
423232,4575764,-75
423611,4575764,-75
423990,4575764,-75
424368,4575764,-75
424747,4575764,-75
425126,4575764,-75
425504,4575764,-75
425883,4575764,-75
426262,4575764,-75
420203,4576050,-75
420581,4576050,-75
420960,4576050,-75
421339,4576050,-75
421717,4576050,-75
422096,4576050,-75
422475,4576050,-75
422854,4576050,-75
423232,4576050,-75
423611,4576050,-75
423990,4576050,-75
424368,4576050,-75
424747,4576050,-75
425126,4576050,-75
425504,4576050,-75
425883,4576050,-75
426262,4576050,-75
420203,4576337,-75
420581,4576337,-75
420960,4576337,-75
421339,4576337,-75
421717,4576337,-75
422096,4576337,-75
422475,4576337,-75
422854,4576337,-75
423232,4576337,-75
423611,4576337,-75
423990,4576337,-75
424368,4576337,-75
424747,4576337,-75
425126,4576337,-75
425504,4576337,-75
425883,4576337,-75
426262,4576337,-75
420203,4576623,-75
420581,4576623,-75
420960,4576623,-75
421339,4576623,-75
421717,4576623,-75
422096,4576623,-75
422475,4576623,-75
422854,4576623,-75
423232,4576623,-75
423611,4576623,-75
423990,4576623,-75
424368,4576623,-75
424747,4576623,-75
425126,4576623,-75
425504,4576623,-75
425883,4576623,-75
420203,4576909,-75
420581,4576909,-75
420960,4576909,-75
421339,4576909,-75
421717,4576909,-75
422096,4576909,-75
422475,4576909,-75
422854,4576909,-75
423232,4576909,-75
423611,4576909,-75
423990,4576909,-75
424368,4576909,-75
424747,4576909,-75
425126,4576909,-75
425504,4576909,-75
425883,4576909,-75
420203,4577196,-75
420581,4577196,-75
420960,4577196,-75
421339,4577196,-75
421717,4577196,-75
422096,4577196,-75
422475,4577196,-75
422854,4577196,-75
423232,4577196,-75
423611,4577196,-75
423990,4577196,-75
424368,4577196,-75
424747,4577196,-75
425126,4577196,-75
425504,4577196,-75
425883,4577196,-75
426262,4577196,-75
420203,4577482,-75
420581,4577482,-75
420960,4577482,-75
421339,4577482,-75
421717,4577482,-75
422096,4577482,-75
422475,4577482,-75
422854,4577482,-75
423232,4577482,-75
423611,4577482,-75
423990,4577482,-75
424368,4577482,-75
424747,4577482,-75
425126,4577482,-75
425504,4577482,-75
425883,4577482,-75
426262,4577482,-75
426640,4577482,-75
419824,4577768,-75
420203,4577768,-75
420581,4577768,-75
420960,4577768,-75
421339,4577768,-75
421717,4577768,-75
422096,4577768,-75
422475,4577768,-75
422854,4577768,-75
423232,4577768,-75
423611,4577768,-75
423990,4577768,-75
424368,4577768,-75
424747,4577768,-75
425126,4577768,-75
425504,4577768,-75
425883,4577768,-75
426262,4577768,-75
426640,4577768,-75
427019,4577768,-75
427398,4577768,-75
427777,4577768,-75
428155,4577768,-75
428534,4577768,-75
428913,4577768,-75
429291,4577768,-75
419445,4578055,-75
419824,4578055,-75
420203,4578055,-75
420581,4578055,-75
420960,4578055,-75
421339,4578055,-75
421717,4578055,-75
422096,4578055,-75
422475,4578055,-75
422854,4578055,-75
423232,4578055,-75
423611,4578055,-75
423990,4578055,-75
424368,4578055,-75
424747,4578055,-75
425126,4578055,-75
425504,4578055,-75
425883,4578055,-75
426262,4578055,-75
426640,4578055,-75
427019,4578055,-75
427398,4578055,-75
427777,4578055,-75
428155,4578055,-75
428534,4578055,-75
428913,4578055,-75
429291,4578055,-75
419445,4578341,-75
419824,4578341,-75
420203,4578341,-75
420581,4578341,-75
420960,4578341,-75
421339,4578341,-75
421717,4578341,-75
422096,4578341,-75
422475,4578341,-75
422854,4578341,-75
423232,4578341,-75
423611,4578341,-75
423990,4578341,-75
424368,4578341,-75
424747,4578341,-75
425126,4578341,-75
425504,4578341,-75
425883,4578341,-75
426262,4578341,-75
426640,4578341,-75
427019,4578341,-75
427398,4578341,-75
427777,4578341,-75
428155,4578341,-75
428534,4578341,-75
428913,4578341,-75
429670,4578341,-75
419067,4578627,-75
419445,4578627,-75
419824,4578627,-75
420203,4578627,-75
420581,4578627,-75
420960,4578627,-75
421339,4578627,-75
421717,4578627,-75
422096,4578627,-75
422475,4578627,-75
422854,4578627,-75
423232,4578627,-75
423611,4578627,-75
423990,4578627,-75
424368,4578627,-75
424747,4578627,-75
425126,4578627,-75
425504,4578627,-75
425883,4578627,-75
426262,4578627,-75
426640,4578627,-75
427019,4578627,-75
427398,4578627,-75
427777,4578627,-75
428155,4578627,-75
428534,4578627,-75
429670,4578627,-75
418688,4578914,-75
419067,4578914,-75
419445,4578914,-75
419824,4578914,-75
420203,4578914,-75
420581,4578914,-75
420960,4578914,-75
421339,4578914,-75
421717,4578914,-75
422096,4578914,-75
422475,4578914,-75
422854,4578914,-75
423232,4578914,-75
423611,4578914,-75
423990,4578914,-75
424368,4578914,-75
424747,4578914,-75
425126,4578914,-75
425504,4578914,-75
425883,4578914,-75
426262,4578914,-75
426640,4578914,-75
427019,4578914,-75
427398,4578914,-75
427777,4578914,-75
428155,4578914,-75
430049,4578914,-75
418309,4579200,-75
418688,4579200,-75
419067,4579200,-75
419445,4579200,-75
419824,4579200,-75
420203,4579200,-75
420581,4579200,-75
420960,4579200,-75
421339,4579200,-75
421717,4579200,-75
